"PLANTPRODCUST_ID","PRODUCT_ID","PLANT_LOCATION_ID","CUSTOMER"
4378,1674853,14,"Customer_15"
4379,1677692,14,"Customer_15"
4380,1673710,14,"Customer_15"
4381,1675746,14,"Customer_15"
4382,1689147,14,"Customer_15"
4383,1689145,14,"Customer_15"
4384,1689012,14,"Customer_15"
4385,1669702,14,"Customer_15"
4386,1662552,14,"Customer_15"
4387,1652644,14,"Customer_15"
4388,1644200,14,"Customer_15"
4389,1653588,14,"Customer_15"
4390,1677891,14,"Customer_15"
4391,1651126,14,"Customer_15"
4392,1655373,14,"Customer_15"
4393,1652080,14,"Customer_15"
4394,1657063,14,"Customer_15"
4395,1660563,14,"Customer_15"
4396,1660885,14,"Customer_15"
4397,1668545,14,"Customer_15"
4398,1668547,14,"Customer_15"
4399,1655723,14,"Customer_14"
4400,1651933,14,"Customer_14"
4401,1652499,14,"Customer_14"
4402,1652611,14,"Customer_14"
4403,1652604,14,"Customer_14"
4404,1660563,14,"Customer_14"
4405,1656839,14,"Customer_14"
4406,1660885,14,"Customer_14"
4407,1660897,14,"Customer_14"
4408,1654498,14,"Customer_14"
4409,1668545,14,"Customer_14"
4410,1668547,14,"Customer_14"
4411,1662238,14,"Customer_14"
4412,1662274,14,"Customer_14"
4413,1663341,14,"Customer_14"
4414,1664346,14,"Customer_14"
4415,1671942,14,"Customer_14"
4416,1699951,14,"Customer_14"
4417,1699952,14,"Customer_14"
4418,1699948,14,"Customer_14"
4419,1699953,14,"Customer_14"
4420,1699946,14,"Customer_14"
4421,1677878,14,"Customer_15"
4422,1622685,14,"Customer_15"
4423,1666396,14,"Customer_15"
4424,1666954,14,"Customer_15"
4425,1660153,14,"Customer_15"
4426,1636782,14,"Customer_15"
4427,1643056,14,"Customer_31"
4428,1650904,14,"Customer_31"
4429,1650905,14,"Customer_31"
4430,1697444,14,"Customer_31"
4431,1683191,14,"Customer_31"
4432,1668496,14,"Customer_31"
4433,1670203,14,"Customer_31"
4434,1700118,14,"Customer_31"
4435,1697230,14,"Customer_31"
4436,1696756,14,"Customer_31"
4437,1696758,14,"Customer_31"
4438,1700121,14,"Customer_31"
4439,1696754,14,"Customer_31"
4440,1696747,14,"Customer_31"
4441,1696746,14,"Customer_31"
4442,1695139,14,"Customer_31"
4443,1676565,14,"Customer_31"
4444,1676853,14,"Customer_31"
4445,1680210,14,"Customer_31"
4446,1694720,14,"Customer_31"
4447,1700094,14,"Customer_31"
4448,1700097,14,"Customer_31"
4449,1651299,14,"Customer_31"
4450,1683634,14,"Customer_31"
4451,1689145,14,"Customer_31"
4452,1689147,14,"Customer_31"
4453,1669702,14,"Customer_31"
4454,1662552,14,"Customer_31"
4455,1687346,14,"Customer_31"
4456,1689469,14,"Customer_31"
4457,1669409,14,"Customer_31"
4458,1668421,14,"Customer_31"
4459,1656839,14,"Customer_31"
4460,1660885,14,"Customer_31"
4461,1657064,14,"Customer_31"
4462,1668550,14,"Customer_31"
4463,1668545,14,"Customer_31"
4464,1668547,14,"Customer_31"
4465,1683197,14,"Customer_31"
4466,1683200,14,"Customer_31"
4467,1683203,14,"Customer_31"
4468,1696488,14,"Customer_31"
4469,1696482,14,"Customer_31"
4470,1672676,14,"Customer_31"
4471,1672661,14,"Customer_31"
4472,1677889,14,"Customer_31"
4473,1677878,14,"Customer_31"
4474,1622685,14,"Customer_31"
4475,1693618,14,"Customer_31"
4476,1670215,14,"Customer_31"
4477,1657475,14,"Customer_31"
4478,1657437,14,"Customer_31"
4479,1623991,14,"Customer_31"
4480,1687689,14,"Customer_31"
4481,1669584,14,"Customer_31"
4482,1667817,14,"Customer_14"
4483,1650904,14,"Customer_14"
4484,1658532,14,"Customer_14"
4485,1649008,14,"Customer_14"
4486,1675615,14,"Customer_14"
4487,1675655,14,"Customer_14"
4488,1675654,14,"Customer_14"
4489,1679638,14,"Customer_14"
4490,1676853,14,"Customer_14"
4491,1680210,14,"Customer_14"
4492,1655818,14,"Customer_14"
4493,1667126,14,"Customer_14"
4494,1668492,14,"Customer_14"
4495,1668608,14,"Customer_14"
4496,1651377,14,"Customer_14"
4497,1655982,14,"Customer_14"
4498,1651302,14,"Customer_14"
4499,1651299,14,"Customer_14"
4500,1674853,14,"Customer_14"
4501,1672713,14,"Customer_14"
4502,1672706,14,"Customer_14"
4503,1672722,14,"Customer_14"
4504,1677692,14,"Customer_14"
4505,1682865,14,"Customer_14"
4506,1682748,14,"Customer_14"
4507,1682751,14,"Customer_14"
4508,1689145,14,"Customer_14"
4509,1662552,14,"Customer_14"
4510,1662551,14,"Customer_14"
4511,1645070,14,"Customer_14"
4512,1644050,14,"Customer_14"
4513,1700657,14,"Customer_14"
4514,1701462,14,"Customer_14"
4515,1664051,14,"Customer_14"
4516,1683560,14,"Customer_14"
4517,1664067,14,"Customer_14"
4518,1664069,14,"Customer_14"
4519,1693230,14,"Customer_14"
4520,1687661,14,"Customer_14"
4521,1687346,14,"Customer_14"
4522,1669409,14,"Customer_14"
4523,1677891,14,"Customer_14"
4524,1677889,14,"Customer_22"
4525,1677878,14,"Customer_22"
4526,1622685,14,"Customer_22"
4527,1670215,14,"Customer_22"
4528,1687644,14,"Customer_22"
4529,1635536,14,"Customer_22"
4530,1697444,14,"Customer_32"
4531,1620510,14,"Customer_32"
4532,1658528,14,"Customer_32"
4533,1684560,14,"Customer_32"
4534,1649002,14,"Customer_32"
4535,1692402,14,"Customer_32"
4536,1690001,14,"Customer_32"
4537,1690006,14,"Customer_32"
4538,1692114,14,"Customer_32"
4539,1690004,14,"Customer_32"
4540,1692115,14,"Customer_32"
4541,1692106,14,"Customer_32"
4542,1692108,14,"Customer_32"
4543,1692113,14,"Customer_32"
4544,1696756,14,"Customer_32"
4545,1678652,14,"Customer_32"
4546,1675615,14,"Customer_32"
4547,1697087,14,"Customer_14"
4548,1697086,14,"Customer_14"
4549,1654622,14,"Customer_14"
4550,1677878,14,"Customer_14"
4551,1677884,14,"Customer_14"
4552,1613321,14,"Customer_14"
4553,1666466,14,"Customer_14"
4554,1666441,14,"Customer_14"
4555,1666295,14,"Customer_14"
4556,1666317,14,"Customer_14"
4557,1666954,14,"Customer_14"
4558,1623991,14,"Customer_14"
4559,1667817,14,"Customer_28"
4560,1658532,14,"Customer_28"
4561,1658528,14,"Customer_28"
4562,1649002,14,"Customer_28"
4563,1690006,14,"Customer_28"
4564,1692109,14,"Customer_28"
4565,1692108,14,"Customer_28"
4566,1700362,14,"Customer_28"
4567,1700139,14,"Customer_28"
4568,1700130,14,"Customer_28"
4569,1700137,14,"Customer_28"
4570,1675615,14,"Customer_28"
4571,1675655,14,"Customer_28"
4572,1699949,14,"Customer_21"
4573,1699955,14,"Customer_21"
4574,1699952,14,"Customer_21"
4575,1699948,14,"Customer_21"
4576,1699953,14,"Customer_21"
4577,1699946,14,"Customer_21"
4578,1698898,14,"Customer_21"
4579,1697083,14,"Customer_21"
4580,1697081,14,"Customer_21"
4581,1697067,14,"Customer_21"
4582,1697087,14,"Customer_21"
4583,1697071,14,"Customer_21"
4584,1697080,14,"Customer_21"
4585,1697072,14,"Customer_21"
4586,1697086,14,"Customer_21"
4587,1697085,14,"Customer_21"
4588,1697084,14,"Customer_21"
4589,1654623,14,"Customer_21"
4590,1677884,14,"Customer_21"
4591,1677878,14,"Customer_21"
4592,1677889,14,"Customer_21"
4593,1615677,14,"Customer_21"
4594,1666507,14,"Customer_21"
4595,1668346,14,"Customer_21"
4596,1668347,14,"Customer_21"
4597,1666954,14,"Customer_21"
4598,1693626,14,"Customer_21"
4599,1693618,14,"Customer_21"
4600,1670215,14,"Customer_21"
4601,1657475,14,"Customer_21"
4602,1686756,14,"Customer_21"
4603,1687644,14,"Customer_21"
4604,1688678,14,"Customer_21"
4605,1623991,14,"Customer_21"
4606,1660551,14,"Customer_21"
4607,1635536,14,"Customer_21"
4608,1693122,14,"Customer_29"
4609,1693001,14,"Customer_29"
4610,1692998,14,"Customer_29"
4611,1693019,14,"Customer_29"
4612,1658528,14,"Customer_29"
4613,1680915,14,"Customer_29"
4614,1675615,14,"Customer_29"
4615,1655818,14,"Customer_29"
4616,1677891,14,"Customer_28"
4617,1660897,14,"Customer_28"
4618,1660885,14,"Customer_28"
4619,1668545,14,"Customer_28"
4620,1668547,14,"Customer_28"
4621,1685213,14,"Customer_28"
4622,1683197,14,"Customer_28"
4623,1683203,14,"Customer_28"
4624,1683199,14,"Customer_28"
4625,1662317,14,"Customer_28"
4626,1662238,14,"Customer_28"
4627,1663341,14,"Customer_28"
4628,1663337,14,"Customer_28"
4629,1672000,14,"Customer_28"
4630,1671942,14,"Customer_28"
4631,1699976,14,"Customer_28"
4632,1699993,14,"Customer_28"
4633,1699951,14,"Customer_28"
4634,1699952,14,"Customer_28"
4635,1696654,14,"Customer_28"
4636,1699948,14,"Customer_28"
4637,1696210,14,"Customer_28"
4638,1699946,14,"Customer_28"
4639,1697083,14,"Customer_28"
4640,1697071,14,"Customer_28"
4641,1697072,14,"Customer_28"
4642,1697080,14,"Customer_28"
4643,1697086,14,"Customer_28"
4644,1697085,14,"Customer_28"
4645,1697084,14,"Customer_28"
4646,1677889,14,"Customer_28"
4647,1677878,14,"Customer_28"
4648,1677887,14,"Customer_28"
4649,1686758,14,"Customer_28"
4650,1687644,14,"Customer_28"
4651,1686215,14,"Customer_28"
4652,1650905,14,"Customer_05"
4653,1676853,14,"Customer_05"
4654,1680210,14,"Customer_05"
4655,1655818,14,"Customer_05"
4656,1694720,14,"Customer_05"
4657,1651377,14,"Customer_05"
4658,1651298,14,"Customer_05"
4659,1689548,14,"Customer_05"
4660,1682832,14,"Customer_05"
4661,1689145,14,"Customer_05"
4662,1662551,14,"Customer_05"
4663,1687346,14,"Customer_05"
4664,1689469,14,"Customer_05"
4665,1668557,14,"Customer_05"
4666,1668555,14,"Customer_05"
4667,1668554,14,"Customer_05"
4668,1699976,14,"Customer_05"
4669,1699954,14,"Customer_05"
4670,1677878,14,"Customer_05"
4671,1670215,14,"Customer_05"
4672,1657475,14,"Customer_05"
4673,1620510,14,"Customer_22"
4674,1658528,14,"Customer_22"
4675,1684559,14,"Customer_22"
4676,1696752,14,"Customer_22"
4677,1700138,14,"Customer_22"
4678,1684709,14,"Customer_22"
4679,1700141,14,"Customer_22"
4680,1668492,14,"Customer_22"
4681,1668612,14,"Customer_22"
4682,1689296,14,"Customer_22"
4683,1672706,14,"Customer_22"
4684,1673710,14,"Customer_22"
4685,1660577,14,"Customer_22"
4686,1662552,14,"Customer_22"
4687,1639636,14,"Customer_22"
4688,1652644,14,"Customer_22"
4689,1644200,14,"Customer_22"
4690,1644062,14,"Customer_22"
4691,1701972,14,"Customer_22"
4692,1693192,14,"Customer_22"
4693,1695062,14,"Customer_22"
4694,1687661,14,"Customer_22"
4695,1687346,14,"Customer_22"
4696,1669409,14,"Customer_22"
4697,1677891,14,"Customer_22"
4698,1668547,14,"Customer_22"
4699,1683197,14,"Customer_22"
4700,1683200,14,"Customer_22"
4701,1683203,14,"Customer_22"
4702,1663341,14,"Customer_22"
4703,1671807,14,"Customer_22"
4704,1700003,14,"Customer_22"
4705,1700014,14,"Customer_22"
4706,1690294,14,"Customer_22"
4707,1677884,14,"Customer_22"
4708,1676592,14,"Customer_36"
4709,1687384,14,"Customer_36"
4710,1686463,14,"Customer_36"
4711,1686215,14,"Customer_36"
4712,1666470,14,"Customer_36"
4713,1666524,14,"Customer_36"
4714,1667927,14,"Customer_36"
4715,1675655,14,"Customer_32"
4716,1693700,14,"Customer_32"
4717,1696074,14,"Customer_32"
4718,1699769,14,"Customer_32"
4719,1695345,14,"Customer_32"
4720,1695348,14,"Customer_32"
4721,1679638,14,"Customer_32"
4722,1676853,14,"Customer_32"
4723,1676942,14,"Customer_32"
4724,1655818,14,"Customer_32"
4725,1655754,14,"Customer_32"
4726,1650685,14,"Customer_32"
4727,1668612,14,"Customer_32"
4728,1668608,14,"Customer_32"
4729,1654766,14,"Customer_32"
4730,1683700,14,"Customer_32"
4731,1700105,14,"Customer_32"
4732,1700094,14,"Customer_32"
4733,1700097,14,"Customer_32"
4734,1655982,14,"Customer_32"
4735,1651298,14,"Customer_32"
4736,1689541,14,"Customer_32"
4737,1689780,14,"Customer_32"
4738,1689781,14,"Customer_32"
4739,1680781,14,"Customer_32"
4740,1656246,14,"Customer_32"
4741,1672706,14,"Customer_32"
4742,1672720,14,"Customer_32"
4743,1672707,14,"Customer_32"
4744,1672721,14,"Customer_32"
4745,1672722,14,"Customer_32"
4746,1677692,14,"Customer_32"
4747,1682739,14,"Customer_32"
4748,1682802,14,"Customer_32"
4749,1689147,14,"Customer_32"
4750,1689145,14,"Customer_32"
4751,1669702,14,"Customer_32"
4752,1662554,14,"Customer_32"
4753,1662552,14,"Customer_32"
4754,1678759,14,"Customer_32"
4755,1642993,14,"Customer_32"
4756,1652615,14,"Customer_32"
4757,1687346,14,"Customer_32"
4758,1669685,14,"Customer_32"
4759,1677891,14,"Customer_32"
4760,1655723,14,"Customer_32"
4761,1652604,14,"Customer_32"
4762,1688824,14,"Customer_32"
4763,1690092,14,"Customer_32"
4764,1660885,14,"Customer_32"
4765,1657064,14,"Customer_32"
4766,1671416,14,"Customer_32"
4767,1668547,14,"Customer_32"
4768,1668545,14,"Customer_32"
4769,1685212,14,"Customer_32"
4770,1683200,14,"Customer_32"
4771,1685211,14,"Customer_32"
4772,1683203,14,"Customer_32"
4773,1696482,14,"Customer_32"
4774,1663347,14,"Customer_32"
4775,1662991,14,"Customer_32"
4776,1671942,14,"Customer_32"
4777,1699954,14,"Customer_32"
4778,1699951,14,"Customer_32"
4779,1699952,14,"Customer_32"
4780,1699948,14,"Customer_32"
4781,1699953,14,"Customer_32"
4782,1699950,14,"Customer_32"
4783,1697081,14,"Customer_32"
4784,1697080,14,"Customer_32"
4785,1697085,14,"Customer_32"
4786,1677889,14,"Customer_32"
4787,1677884,14,"Customer_32"
4788,1677878,14,"Customer_32"
4789,1677877,14,"Customer_32"
4790,1613321,14,"Customer_32"
4791,1622685,14,"Customer_32"
4792,1668345,14,"Customer_32"
4793,1686758,14,"Customer_32"
4794,1687644,14,"Customer_32"
4795,1623991,14,"Customer_32"
4796,1635536,14,"Customer_32"
4797,1636236,14,"Customer_32"
4798,1695862,14,"Customer_36"
4799,1684560,14,"Customer_36"
4800,1700139,14,"Customer_36"
4801,1700128,14,"Customer_36"
4802,1700130,14,"Customer_36"
4803,1702016,14,"Customer_36"
4804,1700138,14,"Customer_36"
4805,1700142,14,"Customer_36"
4806,1700140,14,"Customer_36"
4807,1700143,14,"Customer_36"
4808,1695687,14,"Customer_36"
4809,1691532,14,"Customer_36"
4810,1687774,14,"Customer_36"
4811,1676699,14,"Customer_36"
4812,1685760,14,"Customer_36"
4813,1683197,14,"Customer_21"
4814,1683199,14,"Customer_21"
4815,1685211,14,"Customer_21"
4816,1696488,14,"Customer_21"
4817,1662317,14,"Customer_21"
4818,1663341,14,"Customer_21"
4819,1663347,14,"Customer_21"
4820,1663337,14,"Customer_21"
4821,1662238,14,"Customer_21"
4822,1662274,14,"Customer_21"
4823,1672664,14,"Customer_21"
4824,1672661,14,"Customer_21"
4825,1672085,14,"Customer_21"
4826,1671951,14,"Customer_21"
4827,1671942,14,"Customer_21"
4828,1672006,14,"Customer_21"
4829,1671939,14,"Customer_21"
4830,1691532,14,"Customer_21"
4831,1699954,14,"Customer_21"
4832,1674598,14,"Customer_36"
4833,1666443,14,"Customer_36"
4834,1685028,14,"Customer_36"
4835,1682210,14,"Customer_36"
4836,1683935,14,"Customer_36"
4837,1678000,14,"Customer_36"
4838,1678674,14,"Customer_36"
4839,1694456,14,"Customer_36"
4840,1692333,14,"Customer_36"
4841,1667934,14,"Customer_36"
4842,1667817,14,"Customer_21"
4843,1650905,14,"Customer_21"
4844,1650880,14,"Customer_21"
4845,1692899,14,"Customer_21"
4846,1697306,14,"Customer_21"
4847,1658528,14,"Customer_21"
4848,1649002,14,"Customer_21"
4849,1649007,14,"Customer_21"
4850,1696149,14,"Customer_21"
4851,1692402,14,"Customer_21"
4852,1690001,14,"Customer_21"
4853,1690006,14,"Customer_21"
4854,1692109,14,"Customer_21"
4855,1692106,14,"Customer_21"
4856,1692113,14,"Customer_21"
4857,1692277,14,"Customer_21"
4858,1696756,14,"Customer_21"
4859,1696758,14,"Customer_21"
4860,1695138,14,"Customer_21"
4861,1676564,14,"Customer_21"
4862,1700139,14,"Customer_21"
4863,1675615,14,"Customer_21"
4864,1675655,14,"Customer_21"
4865,1675654,14,"Customer_21"
4866,1699772,14,"Customer_21"
4867,1696074,14,"Customer_21"
4868,1699771,14,"Customer_21"
4869,1696073,14,"Customer_21"
4870,1699770,14,"Customer_21"
4871,1699768,14,"Customer_21"
4872,1699769,14,"Customer_21"
4873,1699766,14,"Customer_21"
4874,1695346,14,"Customer_21"
4875,1695345,14,"Customer_21"
4876,1695348,14,"Customer_21"
4877,1676853,14,"Customer_21"
4878,1676851,14,"Customer_21"
4879,1682908,14,"Customer_21"
4880,1685214,14,"Customer_21"
4881,1655818,14,"Customer_21"
4882,1700142,14,"Customer_21"
4883,1668612,14,"Customer_21"
4884,1668607,14,"Customer_21"
4885,1668608,14,"Customer_21"
4886,1654766,14,"Customer_21"
4887,1683704,14,"Customer_21"
4888,1700105,14,"Customer_21"
4889,1700094,14,"Customer_21"
4890,1700097,14,"Customer_21"
4891,1651302,14,"Customer_21"
4892,1651299,14,"Customer_21"
4893,1651298,14,"Customer_21"
4894,1689786,14,"Customer_21"
4895,1693747,14,"Customer_21"
4896,1689784,14,"Customer_21"
4897,1689782,14,"Customer_21"
4898,1689780,14,"Customer_21"
4899,1688575,14,"Customer_21"
4900,1689546,14,"Customer_21"
4901,1689548,14,"Customer_21"
4902,1689547,14,"Customer_21"
4903,1689788,14,"Customer_21"
4904,1656246,14,"Customer_21"
4905,1672713,14,"Customer_21"
4906,1672722,14,"Customer_21"
4907,1672707,14,"Customer_21"
4908,1673710,14,"Customer_21"
4909,1682865,14,"Customer_21"
4910,1682739,14,"Customer_21"
4911,1682805,14,"Customer_21"
4912,1682829,14,"Customer_21"
4913,1682826,14,"Customer_21"
4914,1682802,14,"Customer_21"
4915,1689147,14,"Customer_21"
4916,1689145,14,"Customer_21"
4917,1660580,14,"Customer_21"
4918,1660578,14,"Customer_21"
4919,1660579,14,"Customer_21"
4920,1689012,14,"Customer_21"
4921,1680561,14,"Customer_21"
4922,1669702,14,"Customer_21"
4923,1662552,14,"Customer_21"
4924,1662554,14,"Customer_21"
4925,1656350,14,"Customer_21"
4926,1652644,14,"Customer_21"
4927,1654251,14,"Customer_21"
4928,1687661,14,"Customer_21"
4929,1689469,14,"Customer_21"
4930,1687346,14,"Customer_21"
4931,1669409,14,"Customer_21"
4932,1668421,14,"Customer_21"
4933,1677891,14,"Customer_21"
4934,1651126,14,"Customer_21"
4935,1651350,14,"Customer_21"
4936,1655373,14,"Customer_21"
4937,1655723,14,"Customer_21"
4938,1652538,14,"Customer_21"
4939,1657063,14,"Customer_21"
4940,1660563,14,"Customer_21"
4941,1656839,14,"Customer_21"
4942,1660897,14,"Customer_21"
4943,1660885,14,"Customer_21"
4944,1657064,14,"Customer_21"
4945,1668550,14,"Customer_21"
4946,1668545,14,"Customer_21"
4947,1668547,14,"Customer_21"
4948,1668555,14,"Customer_21"
4949,1685212,14,"Customer_21"
4950,1652644,14,"Customer_29"
4951,1668097,14,"Customer_29"
4952,1668094,14,"Customer_29"
4953,1687346,14,"Customer_29"
4954,1669409,14,"Customer_29"
5455,1688778,27,""
5462,1690321,27,""
5469,1693035,27,""
5477,1696574,27,""
5483,1697883,27,""
5491,1700035,27,""
5499,1650400,23,""
5505,1666959,23,""
5513,1680245,23,""
5519,1682959,23,""
5527,1687354,23,""
5534,1682712,22,""
5541,1682799,22,""
5548,1683392,22,""
5556,1684645,22,""
4955,1660579,14,"Customer_24"
4956,1656350,14,"Customer_24"
4957,1656348,14,"Customer_24"
4958,1656353,14,"Customer_24"
4959,1692984,14,"Customer_24"
4960,1644308,14,"Customer_24"
4961,1651366,14,"Customer_24"
4962,1687491,14,"Customer_24"
4963,1686401,14,"Customer_24"
4964,1683203,14,"Customer_24"
4965,1672664,14,"Customer_24"
4966,1672676,14,"Customer_24"
4967,1672661,14,"Customer_24"
4968,1672651,14,"Customer_24"
4969,1699553,14,"Customer_24"
4970,1699283,14,"Customer_29"
4971,1699369,14,"Customer_29"
4972,1699268,14,"Customer_29"
4973,1699561,14,"Customer_29"
4974,1688294,14,"Customer_29"
4975,1688633,14,"Customer_29"
4976,1688589,14,"Customer_29"
4977,1688575,14,"Customer_29"
4978,1688629,14,"Customer_29"
4979,1689546,14,"Customer_29"
4980,1689548,14,"Customer_29"
4981,1689547,14,"Customer_29"
4982,1691546,14,"Customer_29"
4983,1656246,14,"Customer_29"
4984,1698988,14,"Customer_29"
4985,1698977,14,"Customer_29"
4986,1682739,14,"Customer_29"
4987,1682745,14,"Customer_29"
4988,1683407,14,"Customer_29"
4989,1683409,14,"Customer_29"
4990,1683419,14,"Customer_29"
4991,1683392,14,"Customer_29"
4992,1682784,14,"Customer_29"
4993,1682805,14,"Customer_29"
4994,1682760,14,"Customer_29"
4995,1682757,14,"Customer_29"
4996,1682763,14,"Customer_29"
4997,1683432,14,"Customer_29"
4998,1682802,14,"Customer_29"
4999,1682754,14,"Customer_29"
5000,1660578,14,"Customer_29"
5001,1660580,14,"Customer_29"
5002,1660585,14,"Customer_29"
5003,1680562,14,"Customer_29"
5004,1669701,14,"Customer_29"
5005,1692956,14,"Customer_29"
5006,1692955,14,"Customer_29"
5007,1692940,14,"Customer_29"
5008,1689147,14,"Customer_44"
5009,1689145,14,"Customer_44"
5010,1689146,14,"Customer_44"
5011,1662552,14,"Customer_44"
5012,1687346,14,"Customer_44"
5013,1677891,14,"Customer_44"
5014,1668550,14,"Customer_44"
5015,1697080,14,"Customer_44"
5016,1697085,14,"Customer_44"
5017,1697084,14,"Customer_44"
5018,1677878,14,"Customer_44"
5019,1693626,14,"Customer_44"
5020,1687644,14,"Customer_44"
5021,1696753,14,"Customer_24"
5022,1696752,14,"Customer_24"
5023,1696754,14,"Customer_24"
5024,1676563,14,"Customer_24"
5025,1668545,14,"Customer_29"
5026,1668547,14,"Customer_29"
5027,1683203,14,"Customer_29"
5028,1699417,14,"Customer_29"
5029,1646909,14,"Customer_29"
5030,1671836,14,"Customer_29"
5031,1672088,14,"Customer_29"
5032,1672085,14,"Customer_29"
5033,1672117,14,"Customer_29"
5034,1699553,14,"Customer_29"
5035,1692987,14,"Customer_29"
5036,1615677,14,"Customer_29"
5037,1693626,14,"Customer_29"
5038,1699674,14,"Customer_29"
5039,1699670,14,"Customer_29"
5040,1699540,14,"Customer_29"
5041,1699570,14,"Customer_29"
5042,1700569,14,"Customer_28"
5043,1678427,14,"Customer_28"
5044,1661099,14,"Customer_28"
5045,1671461,14,"Customer_28"
5046,1684862,14,"Customer_28"
5047,1663347,14,"Customer_20"
5048,1692333,14,"Customer_06"
5049,1671426,14,"Customer_45"
5050,1646392,24,"Customer_26"
5051,1681377,24,"Customer_35"
5052,1681379,24,"Customer_35"
5053,1681376,24,"Customer_35"
5054,1690145,24,"Customer_35"
5055,1690143,24,"Customer_35"
5056,1690144,24,"Customer_35"
5057,1684497,24,"Customer_35"
5058,1684005,24,"Customer_35"
5059,1683999,24,"Customer_35"
5060,1680961,24,"Customer_35"
5061,1690171,24,"Customer_13"
5062,1653969,24,"Customer_13"
5063,1621719,24,"Customer_13"
5064,1685076,24,"Customer_33"
5065,1653237,24,"Customer_33"
5066,1689641,24,"Customer_33"
5067,1680966,24,"Customer_33"
5068,1655985,24,"Customer_33"
5069,1646393,24,"Customer_33"
5070,1680503,24,"Customer_33"
5071,1646393,24,"Customer_15"
5072,1669740,24,"Customer_28"
5073,1690171,24,"Customer_28"
5074,1668716,24,"Customer_28"
5075,1653237,24,"Customer_28"
5076,1672245,24,"Customer_28"
5077,1646393,24,"Customer_28"
5078,1652885,24,"Customer_28"
5079,1679995,24,"Customer_28"
5080,1652887,24,"Customer_28"
5081,1652883,24,"Customer_28"
5082,1674378,24,"Customer_28"
5083,1674380,24,"Customer_28"
5084,1670498,24,"Customer_21"
5085,1653969,24,"Customer_29"
5086,1672347,19,"Customer_13"
5087,1672986,19,"Customer_01"
5088,1681888,19,"Customer_31"
5089,1681890,19,"Customer_31"
5090,1681878,19,"Customer_31"
5091,1681885,19,"Customer_31"
5092,1681883,19,"Customer_31"
5093,1672344,19,"Customer_31"
5094,1672345,19,"Customer_31"
5095,1672986,19,"Customer_31"
5096,1696263,19,"Customer_31"
5097,1696260,19,"Customer_31"
5098,1696262,19,"Customer_31"
5099,1691700,19,"Customer_31"
5100,1681878,19,"Customer_05"
5101,1672344,19,"Customer_05"
5102,1672986,19,"Customer_05"
5103,1691700,19,"Customer_05"
5104,1681882,19,"Customer_21"
5105,1680245,23,"Customer_39"
5106,1657013,23,"Customer_39"
5107,1650715,23,"Customer_39"
5108,1697781,23,"Customer_39"
5109,1666961,23,"Customer_39"
5110,1666990,23,"Customer_39"
5111,1685321,23,"Customer_39"
5112,1677229,23,"Customer_39"
5113,1686657,23,"Customer_39"
5114,1685329,23,"Customer_39"
5115,1685332,23,"Customer_39"
5116,1680245,23,"Customer_30"
5117,1677229,23,"Customer_30"
5118,1686657,23,"Customer_30"
5119,1685329,23,"Customer_30"
5120,1685330,23,"Customer_30"
5121,1666958,23,"Customer_30"
5122,1679991,23,"Customer_30"
5123,1702224,23,"Customer_12"
5124,1681700,23,"Customer_12"
5125,1681699,23,"Customer_12"
5126,1681687,23,"Customer_12"
5127,1683387,23,"Customer_12"
5128,1681688,23,"Customer_12"
5129,1696476,23,"Customer_12"
5130,1682914,23,"Customer_12"
5131,1681701,23,"Customer_12"
5132,1677229,23,"Customer_12"
5133,1686762,23,"Customer_17"
5134,1682959,23,"Customer_17"
5135,1686764,23,"Customer_17"
5136,1682769,14,"Customer_38"
5137,1682832,14,"Customer_38"
5138,1682805,14,"Customer_38"
5139,1682760,14,"Customer_38"
5140,1682850,14,"Customer_38"
5141,1682796,14,"Customer_38"
5142,1682802,14,"Customer_38"
5143,1682790,14,"Customer_38"
5144,1682799,14,"Customer_38"
5145,1683190,14,"Customer_44"
5146,1683191,14,"Customer_44"
5147,1696747,14,"Customer_44"
5148,1696746,14,"Customer_44"
5149,1699772,14,"Customer_44"
5150,1696074,14,"Customer_44"
5151,1699771,14,"Customer_44"
5152,1696073,14,"Customer_44"
5153,1699770,14,"Customer_44"
5154,1679638,14,"Customer_44"
5155,1676853,14,"Customer_44"
5156,1680210,14,"Customer_44"
5157,1676942,14,"Customer_44"
5158,1679639,14,"Customer_44"
5159,1694720,14,"Customer_44"
5160,1651299,14,"Customer_44"
5161,1692946,14,"Customer_24"
5162,1692949,14,"Customer_24"
5163,1692948,14,"Customer_24"
5164,1693865,14,"Customer_24"
5165,1693105,14,"Customer_24"
5166,1668344,14,"Customer_24"
5167,1699952,14,"Customer_43"
5168,1696654,14,"Customer_43"
5169,1699948,14,"Customer_43"
5170,1699953,14,"Customer_43"
5171,1700366,14,"Customer_46"
5172,1700362,14,"Customer_46"
5173,1701406,14,"Customer_46"
5174,1701405,14,"Customer_46"
5175,1700869,14,"Customer_46"
5176,1651299,14,"Customer_46"
5177,1684755,14,"Customer_46"
5178,1680915,14,"Customer_24"
5179,1676564,14,"Customer_24"
5180,1676565,14,"Customer_24"
5181,1676566,14,"Customer_24"
5182,1675655,14,"Customer_24"
5183,1660677,14,"Customer_24"
5184,1660673,14,"Customer_24"
5185,1684709,14,"Customer_24"
5186,1656246,14,"Customer_24"
5187,1699794,14,"Customer_24"
5188,1699799,14,"Customer_24"
